load_id,date,fold,equipment,distance,actual_rate,lightgbm_prediction,catboost_prediction,ensemble_prediction,absolute_error
TR-034747,2025-08-07,august,Dry Van,297.8,766.52,770.3299902712574,775.0619173821449,772.6959538267012,6.175953826701175
TR-034748,2025-08-07,august,Reefer,1240.3,2747.01,2773.2900550876648,2708.239191519449,2740.7646233035566,6.2453766964436
TR-034749,2025-08-07,august,Flatbed,2659.6,5176.59,5135.358190133128,5105.76947884071,5120.5638344869185,56.02616551308165
TR-034750,2025-08-07,august,Dry Van,2650.4,4690.81,4906.232956112462,4733.119936097431,4819.676446104946,128.86644610494568
TR-034751,2025-08-07,august,Dry Van,1360.4,2633.37,2641.195377578061,2610.6633419365753,2625.9293597573183,7.4406402426816385
TR-034752,2025-08-07,august,Dry Van,957.1,2072.09,2039.4386457758208,2040.2813817567212,2039.860013766271,32.22998623372905
TR-034753,2025-08-07,august,Reefer,2565.3,1830.62,5070.759439813728,5136.138704964293,5103.44907238901,3272.8290723890104
TR-034754,2025-08-07,august,Dry Van,1678.9,3372.04,3467.0768837925907,3425.873631936666,3446.4752578646285,74.43525786462851
TR-034755,2025-08-07,august,Dry Van,745.1,1656.95,1605.9579296425504,1630.315361950682,1618.1366457966162,38.813354203383824
TR-034756,2025-08-07,august,Reefer,88.5,284.34,275.4843027680979,323.73171492643405,299.608008847266,15.268008847266003
TR-034757,2025-08-07,august,Reefer,500.1,1261.03,1247.4879257185453,1252.996329045785,1250.242127382165,10.787872617834864
TR-034758,2025-08-07,august,Dry Van,1853.9,3762.66,3745.4819126628995,3720.4736852108176,3732.9777989368586,29.682201063141292
TR-034759,2025-08-07,august,Dry Van,288.1,663.38,663.9879608475344,662.905737989297,663.4468494184157,0.0668494184156998
TR-034760,2025-08-07,august,Flatbed,865.9,1942.6,1975.0448717325612,1914.1832337557169,1944.614052744139,2.0140527441390077
TR-034761,2025-08-07,august,Dry Van,203.8,495.86,498.6627159723748,505.5700779892438,502.1163969808093,6.256396980809313
TR-034762,2025-08-07,august,Dry Van,603.8,1408.45,1348.2671642228709,1373.4924023924664,1360.8797833076687,47.570216692331314
TR-034763,2025-08-07,august,Reefer,1096.4,2485.18,2517.1126263665315,2534.5443890891443,2525.828507727838,40.64850772783802
TR-034764,2025-08-07,august,Dry Van,966.3,1925.82,1903.0420329647218,1902.4599174783182,1902.75097522152,23.069024778479843
TR-034765,2025-08-07,august,Dry Van,2274.3,4237.04,4286.427100188935,4294.248194606109,4290.337647397522,53.29764739752227
TR-034766,2025-08-07,august,Dry Van,1649.0,3382.18,3348.8539415468804,3279.620413779795,3314.2371776633377,67.94282233666218
TR-034767,2025-08-07,august,Dry Van,1202.4,2487.08,2448.680313834444,2411.8124465915826,2430.2463802130133,56.833619786986674
TR-034768,2025-08-07,august,Dry Van,70.9,209.4,241.86647325060042,258.7752636148998,250.3208684327501,40.9208684327501
TR-034769,2025-08-07,august,Dry Van,1464.7,2954.76,2986.324276504833,3028.9320774647417,3007.6281769847874,52.86817698478717
TR-034770,2025-08-07,august,Reefer,652.0,1570.29,1514.3917337073005,1532.9220537316544,1523.6568937194775,46.6331062805225
TR-034771,2025-08-07,august,Dry Van,1767.2,3184.03,3281.943014642408,3205.793452138915,3243.8682333906618,59.83823339066157
TR-034772,2025-08-07,august,Dry Van,754.2,1565.79,1503.787048488161,1551.0591242579012,1527.423086373031,38.36691362696888
TR-034773,2025-08-07,august,Dry Van,963.6,1964.47,1945.9125331812545,1936.4712718748399,1941.1919025280472,23.278097471952833
TR-034774,2025-08-07,august,Reefer,1828.0,3690.06,3786.71824271399,3813.8966688647583,3800.307455789374,110.24745578937427
TR-034775,2025-08-07,august,Reefer,280.3,792.21,779.8430407511253,798.6012972209262,789.2221689860257,2.9878310139743007
TR-034776,2025-08-07,august,Dry Van,446.3,1090.99,1077.1587973416417,1033.8229061369002,1055.490851739271,35.499148260729044
TR-034777,2025-08-07,august,Flatbed,786.2,1899.73,1912.172287275022,1911.9663276242666,1912.0693074496444,12.339307449644366
TR-034778,2025-08-07,august,Reefer,806.2,1903.46,1942.7246784680292,1966.8011652724292,1954.762921870229,51.302921870229056
TR-034779,2025-08-07,august,Reefer,524.1,1341.65,1328.352857887184,1318.9413288047645,1323.647093345974,18.002906654025992
TR-034780,2025-08-07,august,Dry Van,1110.6,2158.03,2158.503067863323,2204.916354434715,2181.709711149019,23.679711149018658
TR-034781,2025-08-07,august,Dry Van,1156.3,2308.97,2191.4438271810727,2228.2375266102613,2209.840676895667,99.1293231043328
TR-034782,2025-08-07,august,Flatbed,1726.9,3719.44,3720.7169465679854,3751.6116641048498,3736.164305336418,16.72430533641773
TR-034783,2025-08-07,august,Dry Van,1944.8,3625.95,3756.8829700664137,3792.253093381261,3774.5680317238375,148.6180317238377
TR-034784,2025-08-07,august,Dry Van,2315.7,4331.05,4447.078466367431,4399.76569428485,4423.4220803261405,92.37208032614035
TR-034785,2025-08-07,august,Dry Van,1637.2,2998.17,3008.271069107909,2992.744230540232,3000.5076498240705,2.3376498240704677
TR-034786,2025-08-07,august,Reefer,382.3,1003.91,967.3993662270242,1000.1574621976076,983.778414212316,20.131585787684003
TR-034787,2025-08-07,august,Reefer,586.3,1554.46,1524.2749253104619,1550.2316495913135,1537.2532874508877,17.206712549112353
TR-034788,2025-08-07,august,Reefer,619.3,1579.46,1585.6662682658118,1558.8652392987178,1572.2657537822647,7.194246217735326
TR-034789,2025-08-07,august,Reefer,1491.2,3330.65,3455.9466653110353,3392.7283619018754,3424.337513606455,93.68751360645501
TR-034790,2025-08-07,august,Dry Van,1359.0,2820.72,2823.8894788779476,2795.0939965120538,2809.4917376950007,11.228262304999134
TR-034791,2025-08-07,august,Reefer,184.0,562.57,537.0600025906359,587.542021290049,562.3010119403425,0.2689880596575449
TR-034792,2025-08-07,august,Dry Van,1266.5,2533.07,2457.00777038029,2441.2331833875087,2449.1204768838993,83.94952311610086
TR-034793,2025-08-07,august,Reefer,725.9,1751.03,1779.3205767702195,1728.433526583369,1753.8770516767943,2.847051676794308
TR-034794,2025-08-07,august,Reefer,1212.9,2740.8,2740.768567128615,2759.2951807885647,2750.03187395859,9.231873958589858
TR-034795,2025-08-07,august,Flatbed,645.4,1494.32,1500.941695261924,1509.1223489014967,1505.0320220817102,10.712022081710302
TR-034796,2025-08-07,august,Flatbed,683.7,1579.37,1562.9242957810511,1569.0117833366974,1565.9680395588744,13.401960441125539
TR-034797,2025-08-07,august,Flatbed,1536.2,3384.67,3441.4920405553275,3386.2191576841005,3413.855599119714,29.18559911971397
TR-034798,2025-08-07,august,Flatbed,1626.3,3491.47,3561.0229853515693,3629.86547136218,3595.4442283568746,103.97422835687485
TR-034799,2025-08-07,august,Flatbed,334.2,774.15,778.0005518334953,784.7527549009251,781.3766533672101,7.226653367210133
TR-034800,2025-08-07,august,Dry Van,1001.9,2121.71,2135.854945499533,2159.2458107290167,2147.550378114275,25.840378114275154
TR-034801,2025-08-07,august,Dry Van,2236.8,4039.42,4093.442857661092,4077.8668283395173,4085.654843000305,46.23484300030486
TR-034802,2025-08-07,august,Flatbed,3015.4,5955.45,5987.344290649462,5969.5813198961905,5978.462805272826,23.01280527282597
TR-034803,2025-08-07,august,Reefer,1245.8,2808.51,2741.938516734262,2756.343839762955,2749.1411782486084,59.368821751391806
TR-034804,2025-08-07,august,Dry Van,1108.8,2278.63,2340.855539748371,2318.385134710879,2329.620337229625,50.990337229624856
TR-034805,2025-08-07,august,Dry Van,466.4,1067.95,1083.5433045195,1076.718360779181,1080.1308326493404,12.180832649340346
TR-034806,2025-08-07,august,Dry Van,485.5,1008.36,1005.6794981913326,984.1408017692199,994.9101499802763,13.449850019723726
TR-034807,2025-08-07,august,Dry Van,718.4,1422.9,1412.4088256483496,1431.7315164392398,1422.0701710437947,0.8298289562053469
TR-034808,2025-08-07,august,Dry Van,2691.4,4991.17,4967.980325748403,4892.996920930144,4930.4886233392735,60.68137666072653
TR-034809,2025-08-07,august,Dry Van,1157.6,2361.06,2420.0531186418625,2347.633753471044,2383.8434360564534,22.78343605645341
TR-034810,2025-08-07,august,Flatbed,1388.1,3002.98,3036.923711305973,3084.0366349318633,3060.480173118918,57.500173118918156
TR-034811,2025-08-07,august,Flatbed,562.7,1270.71,1252.409841647762,1254.0137139760614,1253.2117778119118,17.49822218808822
TR-034812,2025-08-07,august,Dry Van,166.9,411.76,444.0553765981763,421.5800969223062,432.81773676024125,21.057736760241255
TR-034813,2025-08-07,august,Dry Van,406.0,958.54,952.3618983884845,986.008867580389,969.1853829844367,10.645382984436765
TR-034814,2025-08-07,august,Dry Van,2036.6,3809.42,3961.995571401898,3935.199744007966,3948.597657704932,139.1776577049318
TR-034815,2025-08-07,august,Dry Van,308.7,741.22,747.0741396353367,735.7384554872015,741.4062975612691,0.1862975612690434
TR-034816,2025-08-07,august,Flatbed,170.6,438.9,447.7118111668724,459.65525394336737,453.6835325551199,14.783532555119905
TR-034817,2025-08-07,august,Flatbed,1397.5,3086.9,3060.888040527814,3142.7104401448196,3101.799240336317,14.89924033631678
TR-034818,2025-08-07,august,Dry Van,1459.4,3074.72,3015.889393627605,3025.522288968595,3020.7058412981,54.01415870189976
TR-034819,2025-08-07,august,Dry Van,2057.0,3945.58,4009.7973654906395,4018.912228219581,4014.35479685511,68.77479685511025
TR-034820,2025-08-07,august,Dry Van,714.6,1594.36,1594.1930029093269,1599.7194103497643,1596.9562066295457,2.5962066295458044
TR-034821,2025-08-07,august,Dry Van,439.6,957.66,958.9183390395727,953.7046386551174,956.3114888473451,1.3485111526548508
TR-034822,2025-08-07,august,Dry Van,487.7,1053.53,1074.4994643354396,1042.0968370376618,1058.2981506865508,4.768150686550825
TR-034823,2025-08-07,august,Reefer,699.8,1715.62,1745.1357839566372,1705.130919494335,1725.1333517254861,9.513351725486245
TR-034824,2025-08-07,august,Dry Van,241.2,587.61,587.8986988348528,599.4958250313846,593.6972619331186,6.0872619331186115
TR-034825,2025-08-07,august,Dry Van,1551.8,2927.36,2968.0340680894988,2912.0080156698978,2940.0210418796983,12.661041879698132
TR-034826,2025-08-07,august,Dry Van,829.0,1672.28,1649.235601484359,1671.1074611960623,1660.1715313402105,12.108468659789423
TR-034827,2025-08-07,august,Dry Van,972.2,1940.52,1974.663855499193,1996.7075251452743,1985.6856903222338,45.165690322233786
TR-034828,2025-08-07,august,Dry Van,566.3,1279.7,1223.7192750070592,1258.8646898226596,1241.2919824148594,38.40801758514067
TR-034829,2025-08-07,august,Dry Van,2308.4,4220.82,4251.499133405561,4233.439274022274,4242.4692037139175,21.649203713917814
TR-034830,2025-08-07,august,Dry Van,2454.1,4464.55,4528.384342417576,4516.012376976474,4522.198359697025,57.648359697024716
TR-034831,2025-08-07,august,Reefer,698.7,1810.57,1774.814122812232,1740.83336055989,1757.823741686061,52.746258313938824
TR-034832,2025-08-07,august,Dry Van,939.2,2032.18,1985.9886293482934,1994.0752942888419,1990.0319618185677,42.14803818143241
TR-034833,2025-08-07,august,Dry Van,280.6,642.46,634.5531748180816,645.4429353554613,639.9980550867715,2.4619449132285354
TR-034834,2025-08-07,august,Dry Van,645.8,1357.74,1372.3528331714642,1395.0739202536945,1383.7133767125792,25.97337671257924
TR-034835,2025-08-07,august,Dry Van,1166.9,2376.05,2472.5325212071302,2461.0195535188655,2466.776037362998,90.72603736299789
TR-034836,2025-08-07,august,Dry Van,354.9,782.28,799.0358912490599,788.1685223364705,793.6022067927652,11.3222067927652
TR-034837,2025-08-07,august,Flatbed,510.6,1173.83,1209.2312676381935,1213.077878591979,1211.1545731150864,37.32457311508642
TR-034838,2025-08-07,august,Dry Van,782.6,1670.44,1655.6531883523442,1699.129648960311,1677.3914186563275,6.951418656327405
TR-034839,2025-08-07,august,Dry Van,549.6,1171.67,1190.0193227931836,1174.399665956008,1182.2094943745958,10.539494374595733
TR-034840,2025-08-07,august,Dry Van,115.9,304.19,331.1626335631011,287.0872022243186,309.12491789370983,4.934917893709837
TR-034841,2025-08-07,august,Dry Van,2716.8,4992.36,5078.651157408816,5120.309851470254,5099.480504439535,107.12050443953558
TR-034842,2025-08-07,august,Flatbed,573.4,1391.2,1405.3485644313078,1422.2596689779202,1413.804116704614,22.604116704613944
TR-034843,2025-08-07,august,Dry Van,387.2,907.3,900.2770163810004,894.1275514576978,897.2022839193492,10.097716080650798
TR-034844,2025-08-07,august,Dry Van,459.0,1004.91,1016.3886373751857,1030.769723872018,1023.5791806236018,18.669180623601846
TR-034845,2025-08-08,august,Reefer,243.5,663.11,630.5308234501999,702.0854186022352,666.3081210262176,3.1981210262175637
TR-034846,2025-08-08,august,Dry Van,3171.5,5705.66,5620.003047341528,5503.878558825655,5561.940803083591,143.7191969164087
TR-034847,2025-08-08,august,Dry Van,1025.1,2167.6,2151.77052171295,2091.2736329862178,2121.522077349584,46.077922650415985
TR-034848,2025-08-08,august,Reefer,337.4,864.72,837.7981611719894,870.9725839613582,854.3853725666738,10.334627433326204
TR-034849,2025-08-08,august,Dry Van,779.1,1684.04,1659.8757531445037,1690.1918795918302,1675.033816368167,9.006183631832982
TR-034850,2025-08-08,august,Dry Van,1010.4,1934.3,1958.5278271844015,1982.119078866537,1970.3234530254692,36.02345302546928
TR-034851,2025-08-08,august,Flatbed,491.7,1165.31,1142.7244971978084,1164.3345002629826,1153.5294987303955,11.780501269604429
TR-034852,2025-08-08,august,Flatbed,726.0,1751.1,1764.5099312332518,1743.0696384606385,1753.7897848469452,2.6897848469452583
TR-034853,2025-08-08,august,Dry Van,1787.6,3540.37,3506.115743851018,3532.4061529728497,3519.260948411934,21.109051588065995
TR-034854,2025-08-08,august,Dry Van,1910.4,3570.31,3511.096384837015,3561.222529841183,3536.1594573390994,34.150542660900555
TR-034855,2025-08-08,august,Reefer,2289.2,4832.58,4860.683876123931,4857.859638180069,4859.271757152001,26.69175715200072
TR-034856,2025-08-08,august,Reefer,2374.4,4892.81,4995.974157591229,5059.434408677042,5027.704283134135,134.89428313413464
TR-034857,2025-08-08,august,Flatbed,744.8,1782.14,1787.627149216039,1762.9837072636674,1775.3054282398532,6.8345717601469005
TR-034858,2025-08-08,august,Dry Van,246.6,588.08,587.5531017435858,585.1637412755465,586.3584215095661,1.7215784904338989
TR-034859,2025-08-08,august,Dry Van,302.1,750.45,753.2163797622964,757.107767787817,755.1620737750567,4.712073775056638
TR-034860,2025-08-08,august,Reefer,1677.5,3670.29,3682.6448916738013,3687.829039535778,3685.2369656047895,14.946965604789511
TR-034861,2025-08-08,august,Dry Van,614.3,1363.67,1351.994394119741,1370.0621347506944,1361.0282644352178,2.641735564782266
TR-034862,2025-08-08,august,Flatbed,2661.2,5020.53,5247.980816389985,5247.809292268666,5247.895054329325,227.36505432932518
TR-034863,2025-08-08,august,Dry Van,2117.4,3903.3,3937.277761797228,3996.728562667179,3967.0031622322035,63.70316223220334
TR-034864,2025-08-08,august,Dry Van,824.2,1692.05,1739.1598488562943,1746.7072169130183,1742.9335328846564,50.88353288465646
TR-034865,2025-08-08,august,Flatbed,1921.1,3848.31,3931.058787000852,3996.297810547545,3963.6782987741985,115.36829877419859
TR-034866,2025-08-08,august,Flatbed,586.3,1317.98,1382.4313728112302,1357.7000723710228,1370.0657225911264,52.08572259112634
TR-034867,2025-08-08,august,Dry Van,193.3,517.57,498.1386266198613,503.9357247306443,501.0371756752528,16.532824324747253
TR-034868,2025-08-08,august,Reefer,1780.5,3881.97,3942.7375260804856,3896.9414891652427,3919.8395076228644,37.8695076228646
TR-034869,2025-08-08,august,Flatbed,1018.8,2220.75,2217.8022158092053,2226.7389532361863,2222.2705845226956,1.5205845226955716
TR-034870,2025-08-08,august,Dry Van,476.0,1015.89,1021.4810617737025,1006.9936475773252,1014.2373546755139,1.652645324486116
TR-034871,2025-08-08,august,Dry Van,1283.4,2470.57,2480.509125211395,2571.0828601537055,2525.79599268255,55.225992682549986
TR-034872,2025-08-08,august,Flatbed,1770.5,3771.21,3806.791551700108,3836.9414765264164,3821.8665141132624,50.65651411326235
TR-034873,2025-08-08,august,Flatbed,1190.3,2492.87,2521.5887071838915,2453.161822444284,2487.375264814088,5.49473518591185
TR-034874,2025-08-08,august,Reefer,1969.7,4326.19,4287.520500307489,4373.59787502151,4330.559187664499,4.369187664499805
TR-034875,2025-08-08,august,Reefer,1746.1,3830.53,3902.091366916759,3852.6606847371186,3877.3760258269385,46.84602582693833
TR-034876,2025-08-08,august,Flatbed,258.6,683.22,677.3279786171644,697.0320415848064,687.1800101009853,3.9600101009853006
TR-034877,2025-08-08,august,Dry Van,584.1,1327.43,1336.6049174067718,1328.8074025939397,1332.7061600003558,5.2761600003557305
TR-034878,2025-08-08,august,Dry Van,636.9,1433.38,1415.168911706817,1417.2960464831244,1416.2324790949706,17.147520905029523
TR-034879,2025-08-08,august,Reefer,1729.6,3823.46,3814.4143104519426,3813.7574596328222,3814.0858850423824,9.374114957617621
TR-034880,2025-08-08,august,Reefer,1661.6,3773.14,3691.4376752610765,3716.1795780573716,3703.808626659224,69.33137334077583
TR-034881,2025-08-08,august,Flatbed,593.5,1465.1,1485.65686610895,1462.851534004812,1474.254200056881,9.154200056881109
TR-034882,2025-08-08,august,Dry Van,424.8,966.22,978.5049967083927,983.7009937574246,981.1029952329086,14.88299523290857
TR-034883,2025-08-08,august,Flatbed,207.5,571.01,556.7588332485143,581.6781910455466,569.2185121470304,1.791487852969567
TR-034884,2025-08-08,august,Flatbed,2817.2,5570.67,5541.386528102024,5478.326543109324,5509.856535605674,60.81346439432582
TR-034885,2025-08-08,august,Reefer,2878.2,5674.2,5795.00655077666,5699.826801783527,5747.416676280094,73.21667628009436
TR-034886,2025-08-08,august,Dry Van,456.4,997.09,997.5245250211908,1011.9454256548354,1004.7349753380131,7.644975338013069
TR-034887,2025-08-08,august,Reefer,1911.0,4036.41,4080.3442853719935,4069.758809168476,4075.0515472702346,38.641547270234696
TR-034888,2025-08-08,august,Dry Van,1429.9,2934.61,2924.117992470921,2932.214690011633,2928.166341241277,6.443658758722904
TR-034889,2025-08-08,august,Dry Van,667.0,1410.76,1406.1024002478925,1460.0503516509261,1433.0763759494093,22.31637594940935
TR-034890,2025-08-08,august,Flatbed,738.2,1571.25,1646.980189016389,1601.9732652456705,1624.4767271310297,53.22672713102975
TR-034891,2025-08-08,august,Reefer,2862.6,5720.06,5882.6942332405315,5821.498961493708,5852.096597367119,132.0365973671187
TR-034892,2025-08-08,august,Reefer,894.6,2048.83,2105.703849031176,2070.686800132239,2088.1953245817076,39.36532458170768
TR-034893,2025-08-08,august,Dry Van,525.1,1161.43,1154.0142708392952,1164.2729011521833,1159.1435859957392,2.286414004260905
TR-034894,2025-08-08,august,Dry Van,1103.0,2316.1,2309.5068514132354,2281.713604776345,2295.6102280947903,20.489771905209636
TR-034895,2025-08-08,august,Dry Van,545.1,1267.82,1290.564678613656,1264.8058942101381,1277.685286411897,9.86528641189716
TR-034896,2025-08-08,august,Dry Van,966.9,2038.35,1986.2094807898502,1980.6243508293662,1983.4169158096083,54.93308419039158
TR-034897,2025-08-08,august,Dry Van,886.0,1765.51,1741.932724434701,1762.6463004201566,1752.2895124274287,13.220487572571301
TR-034898,2025-08-08,august,Flatbed,691.9,1551.07,1572.699105214477,1571.7037243917136,1572.2014148030953,21.131414803095367
TR-034899,2025-08-08,august,Flatbed,334.4,836.0,808.0835615961819,834.420404991441,821.2519832938115,14.748016706188537
TR-034900,2025-08-08,august,Dry Van,977.0,2065.82,2077.5032037890032,2059.919911674567,2068.7115577317854,2.8915577317852694
TR-034901,2025-08-08,august,Dry Van,1276.5,2509.21,2530.634553948671,2521.6060105242723,2526.1202822364717,16.91028223647163
TR-034902,2025-08-08,august,Dry Van,435.0,995.76,981.2947613139349,984.4020605740845,982.8484109440097,12.911589055990248
TR-034903,2025-08-08,august,Dry Van,441.7,927.99,933.8324290696983,934.129019946072,933.9807245078852,5.990724507885147
TR-034904,2025-08-08,august,Dry Van,1290.5,2658.24,2649.129924205077,2662.9058214657257,2656.0178728354012,2.2221271645985325
TR-034905,2025-08-08,august,Reefer,2025.3,4294.76,4274.272604709401,4264.6967373416555,4269.484671025528,25.27532897447236
TR-034906,2025-08-08,august,Dry Van,588.6,1346.29,1309.1552398427873,1319.603463960437,1314.3793519016122,31.91064809838781
TR-034907,2025-08-08,august,Flatbed,853.2,1945.82,1956.5686991039936,1914.1863199300424,1935.377509517018,10.442490482981839
TR-034908,2025-08-08,august,Reefer,938.6,2234.7,2215.03462841926,2209.9455506721624,2212.4900895457113,22.209910454288547
TR-034909,2025-08-08,august,Reefer,1465.4,2989.73,3168.402387544655,3119.8073016178478,3144.104844581251,154.37484458125118
TR-034910,2025-08-08,august,Flatbed,1891.7,3733.6,3945.344020836382,3881.570404492585,3913.4572126644834,179.85721266448354
TR-034911,2025-08-08,august,Dry Van,1066.3,2194.45,2223.091532110118,2208.174394053577,2215.6329630818473,21.182963081847447
TR-034912,2025-08-08,august,Dry Van,1174.4,2416.12,2511.061236222423,2431.1774242506253,2471.119330236524,54.9993302365242
TR-034913,2025-08-08,august,Dry Van,2809.6,5274.79,5245.623990058362,5191.22950183447,5218.426745946416,56.36325405358366
TR-034914,2025-08-08,august,Dry Van,2662.6,4829.09,4932.095085370448,4828.306712223035,4880.200898796742,51.11089879674182
TR-034915,2025-08-08,august,Flatbed,850.1,1778.27,1825.4217448887139,1807.9684303256172,1816.6950876071655,38.42508760716555
TR-034916,2025-08-08,august,Reefer,850.1,2128.43,2090.0083993341336,2091.8372395563365,2090.9228194452353,37.507180554764545
TR-034917,2025-08-08,august,Dry Van,699.3,1461.4,1500.6357435298048,1504.7586087338912,1502.697176131848,41.29717613184789
TR-034918,2025-08-08,august,Dry Van,512.9,1215.61,1209.3162535969877,1205.8164881972273,1207.5663708971074,8.04362910289251
TR-034919,2025-08-08,august,Dry Van,786.1,1681.32,1643.3346911347599,1625.6918160822884,1634.513253608524,46.806746391475826
TR-034920,2025-08-08,august,Reefer,746.8,1833.6,1850.4675138486093,1779.1236217693686,1814.7955678089888,18.804432191011074
TR-034921,2025-08-08,august,Dry Van,467.1,1044.26,1080.4453295212563,1079.0966139731895,1079.770971747223,35.51097174722304
TR-034922,2025-08-08,august,Dry Van,399.1,897.12,907.2141703706757,884.4890988090774,895.8516345898765,1.2683654101234652
TR-034923,2025-08-08,august,Reefer,1661.6,3601.64,3670.5364227868636,3655.4838271669496,3663.010124976907,61.370124976906936
TR-034924,2025-08-08,august,Dry Van,732.0,1592.58,1593.2430260831372,1615.485760727064,1604.3643934051006,11.784393405100673
TR-034925,2025-08-08,august,Reefer,1408.5,3258.23,3178.62528439351,3206.300762087293,3192.4630232404015,65.76697675959849
TR-034926,2025-08-08,august,Dry Van,2007.5,3779.79,3806.6657387474233,3765.1108939383785,3785.888316342901,6.098316342900944
TR-034927,2025-08-08,august,Reefer,993.9,2108.66,2192.935924148989,2161.663668875134,2177.2997965120617,68.63979651206182
TR-034928,2025-08-08,august,Flatbed,794.7,1814.15,1796.2075555544293,1776.6207633815466,1786.414159467988,27.735840532012162
TR-034929,2025-08-08,august,Dry Van,1790.4,3266.77,3395.980204460835,3334.444732379554,3365.2124684201945,98.44246842019447
TR-034930,2025-08-08,august,Dry Van,1363.5,2545.42,2545.262546522276,2567.2524395844343,2556.257493053355,10.837493053355047
TR-034931,2025-08-08,august,Reefer,2228.5,4419.87,4503.437577509713,4485.629863187081,4494.533720348398,74.66372034839787
TR-034932,2025-08-08,august,Dry Van,2322.6,4450.96,4446.981523258523,4411.779621747422,4429.380572502972,21.57942749702761
TR-034933,2025-08-08,august,Dry Van,668.2,1367.66,1342.027564224958,1364.8134588893652,1353.4205115571617,14.239488442838365
TR-034934,2025-08-08,august,Reefer,644.8,650.18,1650.5851597245942,1646.164554118147,1648.3748569213706,998.1948569213706
TR-034935,2025-08-08,august,Dry Van,1932.4,3436.38,3583.77135250491,3581.992798536957,3582.8820755209335,146.50207552093343
TR-034936,2025-08-08,august,Reefer,466.3,1187.34,1169.8283545503668,1202.7191501865543,1186.2737523684605,1.0662476315394542
TR-034937,2025-08-08,august,Dry Van,910.5,1905.67,1928.2774271239314,1892.8501139993332,1910.5637705616323,4.893770561632209
TR-034938,2025-08-08,august,Reefer,1280.1,2900.29,2919.907712732639,2962.755729188157,2941.3317209603983,41.04172096039838
TR-034939,2025-08-08,august,Dry Van,1749.9,3414.47,3478.4113131628624,3482.8897470302636,3480.6505300965628,66.18053009656296
TR-034940,2025-08-08,august,Dry Van,1027.7,2208.98,2182.2776668030797,2222.5950204696696,2202.4363436363747,6.5436563636253595
TR-034941,2025-08-08,august,Dry Van,654.6,337.03,1406.7365480269361,1445.2402253689734,1425.9883866979549,1088.958386697955
TR-034942,2025-08-08,august,Reefer,128.8,385.5,363.12500727375914,402.05432705244357,382.58966716310135,2.9103328368986467
TR-034943,2025-08-08,august,Reefer,1072.1,2293.39,2353.9575644866686,2346.906592277489,2350.4320783820785,57.04207838207867
TR-034944,2025-08-08,august,Dry Van,533.0,1207.71,1204.6783626600231,1221.0209746250762,1212.8496686425497,5.139668642549623
TR-034945,2025-08-08,august,Dry Van,1342.9,2706.03,2722.7770654366154,2668.1569350123505,2695.467000224483,10.562999775517255
TR-034946,2025-08-08,august,Dry Van,2464.5,4146.94,4413.522778839069,4271.344514024073,4342.433646431571,195.4936464315715
TR-034947,2025-08-08,august,Reefer,1196.7,2704.44,2765.495953882956,2768.7995746015517,2767.147764242254,62.70776424225414
TR-034948,2025-08-08,august,Flatbed,1545.9,3210.97,3293.52454687645,3297.236083721185,3295.3803152988175,84.41031529881775
TR-034949,2025-08-08,august,Flatbed,545.6,1322.46,1296.145043501739,1254.1115241212103,1275.1282838114748,47.331716188525206
TR-034950,2025-08-08,august,Flatbed,1340.7,2766.03,2841.194748503637,2808.510342361024,2824.8525454323308,58.82254543233057
TR-034951,2025-08-08,august,Flatbed,1277.5,2818.11,2797.8892879777545,2757.794131908757,2777.841709943256,40.26829005674426
TR-034952,2025-08-08,august,Flatbed,2854.5,5823.64,5627.4784677064135,5613.9965233380935,5620.737495522253,202.90250447774724
TR-034953,2025-08-08,august,Flatbed,1816.1,3571.55,3643.149596248592,3654.1000675590494,3648.6248319038204,77.07483190382027
TR-034954,2025-08-08,august,Dry Van,378.9,859.46,855.3974697046508,849.9169003954357,852.6571850500433,6.802814949956769
TR-034955,2025-08-08,august,Reefer,1873.2,4179.39,4202.435178353271,4251.769586446705,4227.102382399988,47.71238239998729
TR-034956,2025-08-08,august,Dry Van,387.9,965.42,966.5483984488548,978.8868350645448,972.7176167566997,7.297616756699767
TR-034957,2025-08-08,august,Reefer,2213.5,4577.31,4591.178967034988,4619.315782824207,4605.247374929598,27.937374929597354
TR-034958,2025-08-08,august,Dry Van,2075.8,3612.69,3783.7451344346364,3769.463951573356,3776.6045430039962,163.9145430039962
TR-034959,2025-08-08,august,Reefer,280.5,712.84,722.7680962433317,752.610804502719,737.6894503730254,24.84945037302532
TR-034960,2025-08-08,august,Flatbed,1956.4,3655.8,3751.7985439342237,3696.6260182782908,3724.2122811062573,68.41228110625707
TR-034961,2025-08-08,august,Reefer,1142.3,2474.44,2552.1016093502053,2523.8864767375553,2537.99404304388,63.55404304388003
TR-034962,2025-08-08,august,Dry Van,1393.1,2736.5,2789.4840568935874,2805.0486241273848,2797.266340510486,60.76634051048586
TR-034963,2025-08-08,august,Dry Van,3164.1,5760.01,5786.004128175814,5748.709125242558,5767.3566267091865,7.346626709186239
TR-034964,2025-08-08,august,Flatbed,1366.1,2789.62,2763.4427558665375,2793.5703428808147,2778.506549373676,11.11345062632381
TR-034965,2025-08-08,august,Dry Van,1116.1,2252.44,2237.3305698807985,2204.769270341898,2221.049920111348,31.390079888652053
