load_id,date,fold,equipment,distance,actual_rate,lightgbm_prediction,catboost_prediction,ensemble_prediction,absolute_error
TR-039857,2025-09-09,september,Reefer,1430.2,3120.02,2977.4303170275994,3078.246698373424,3027.8385077005114,92.18149229948858
TR-039858,2025-09-09,september,Dry Van,1611.0,3082.78,2976.071010041029,2994.6878702994104,2985.37944017022,97.40055982978038
TR-039859,2025-09-09,september,Reefer,716.5,1764.32,1784.2673685063903,1723.1549443828308,1753.7111564446104,10.608843555389512
TR-039860,2025-09-09,september,Dry Van,588.2,1232.86,1193.9716711632075,1235.77760273684,1214.8746369500236,17.985363049976286
TR-039861,2025-09-09,september,Reefer,604.9,1528.31,1551.9967127829314,1492.4767562691013,1522.2367345260163,6.073265473983611
TR-039862,2025-09-09,september,Dry Van,2448.9,4537.71,4431.562563574736,4487.7132049866195,4459.637884280677,78.07211571932294
TR-039863,2025-09-09,september,Dry Van,1151.1,2369.38,2383.626480097112,2357.6401600008853,2370.633320048999,1.2533200489988303
TR-039864,2025-09-09,september,Reefer,826.7,1911.08,1901.626043585209,1910.5723129914295,1906.0991782883193,4.980821711680619
TR-039865,2025-09-09,september,Reefer,332.3,899.29,883.8944380731831,888.9073280238308,886.400883048507,12.889116951492952
TR-039866,2025-09-09,september,Dry Van,2676.7,4862.84,4853.157645978123,4843.587989198129,4848.372817588126,14.467182411874091
TR-039867,2025-09-09,september,Flatbed,396.3,1014.12,998.0232397693204,1020.0573220527511,1009.0402809110358,5.079719088964225
TR-039868,2025-09-09,september,Reefer,1052.0,2439.93,2404.7497539721226,2431.848523931937,2418.29913895203,21.63086104797003
TR-039869,2025-09-09,september,Dry Van,2917.8,5375.41,5237.991562767801,5313.00465859356,5275.498110680681,99.91188931931902
TR-039870,2025-09-09,september,Flatbed,881.2,1855.47,1868.9509214996629,1842.3456249697037,1855.6482732346833,0.1782732346832745
TR-039871,2025-09-09,september,Reefer,441.4,1120.17,1118.916276839978,1143.6797567697872,1131.2980168048825,11.128016804882463
TR-039872,2025-09-09,september,Reefer,1667.3,3529.76,3380.675981675053,3491.986524875968,3436.331253275511,93.42874672448943
TR-039873,2025-09-09,september,Flatbed,2058.8,4233.88,4115.749927865075,4190.746269763164,4153.24809881412,80.63190118588045
TR-039874,2025-09-09,september,Dry Van,799.0,1775.71,1771.947581654369,1745.680052137925,1758.813816896147,16.89618310385299
TR-039875,2025-09-09,september,Reefer,754.1,1887.01,1900.034215097838,1838.4404266241531,1869.2373208609956,17.772679139004367
TR-039876,2025-09-09,september,Dry Van,2929.2,5250.05,5207.882713128768,5193.095590610057,5200.489151869413,49.560848130587146
TR-039877,2025-09-09,september,Dry Van,1141.3,2407.73,2409.969344053726,2383.3557151031223,2396.6625295784243,11.067470421575763
TR-039878,2025-09-09,september,Reefer,2337.9,4875.93,4745.225444180994,4833.240833753008,4789.233138967001,86.69686103299955
TR-039879,2025-09-09,september,Dry Van,2608.5,4505.4,4519.224837815681,4392.909629823349,4456.0672338195145,49.33276618048512
TR-039880,2025-09-09,september,Dry Van,1576.9,2985.84,2933.4538108629336,2903.7167698886033,2918.5852903757686,67.25470962423151
TR-039881,2025-09-09,september,Dry Van,373.6,926.34,884.1348689027418,880.1958060828897,882.1653374928158,44.17466250718428
TR-039882,2025-09-09,september,Dry Van,555.8,1185.19,1200.411789987381,1214.8577472429106,1207.6347686151457,22.444768615145676
TR-039883,2025-09-09,september,Flatbed,1185.0,2529.83,2440.1351017516376,2456.7423883203296,2448.4387450359836,81.3912549640163
TR-039884,2025-09-09,september,Reefer,882.5,2072.02,2132.4728712706424,2078.418366961324,2105.4456191159834,33.42561911598341
TR-039885,2025-09-09,september,Flatbed,472.9,1134.3,1131.9267349556903,1128.3243895804053,1130.1255622680478,4.174437731952139
TR-039886,2025-09-09,september,Reefer,1827.0,4011.04,3846.118673422199,3947.279143806758,3896.6989086144786,114.3410913855214
TR-039887,2025-09-09,september,Reefer,2315.7,4606.8,4552.2682890367205,4634.14614120547,4593.207215121095,13.59278487890515
TR-039888,2025-09-09,september,Dry Van,1164.6,2324.44,2286.137394770652,2273.4319698470663,2279.7846823088594,44.65531769114068
TR-039889,2025-09-09,september,Dry Van,835.0,1663.25,1621.8551108422892,1684.6974091157488,1653.276259979019,9.97374002098104
TR-039890,2025-09-09,september,Dry Van,1136.9,2317.78,2274.600143193889,2255.5140687569656,2265.0571059754275,52.722894024572724
TR-039891,2025-09-09,september,Flatbed,1078.1,2253.5,2236.2339181296534,2212.6889091320168,2224.461413630835,29.038586369164932
TR-039892,2025-09-09,september,Dry Van,248.0,625.09,587.6415298563281,654.5061266820476,621.0738282691879,4.016171730812175
TR-039893,2025-09-09,september,Dry Van,1110.5,2214.63,2182.6839615038334,2198.23750193255,2190.4607317181917,24.1692682818084
TR-039894,2025-09-09,september,Dry Van,993.0,2005.03,2023.9812781557928,2036.9570265768532,2030.469152366323,25.439152366323015
TR-039895,2025-09-09,september,Dry Van,848.5,1734.28,1649.920268627841,1665.3208311601477,1657.6205498939944,76.65945010600558
TR-039896,2025-09-09,september,Reefer,1034.0,2513.73,2417.7125201006643,2396.8470717623013,2407.279795931483,106.450204068517
TR-039897,2025-09-09,september,Reefer,723.9,1601.42,1600.5775690206729,1587.6175584284501,1594.0975637245615,7.322436275438577
TR-039898,2025-09-09,september,Flatbed,946.5,1949.56,1931.468989673189,1924.5905437055121,1928.0297666893507,21.530233310649237
TR-039899,2025-09-09,september,Reefer,1067.8,2424.14,2433.4633487355377,2432.209928080364,2432.836638407951,8.696638407951014
TR-039900,2025-09-09,september,Reefer,194.5,587.37,566.4733401306268,743.4980024735917,654.9856713021093,67.61567130210926
TR-039901,2025-09-10,september,Reefer,510.9,1234.24,1224.7865536253407,1228.700225650392,1226.7433896378664,7.4966103621336515
TR-039902,2025-09-10,september,Flatbed,2608.8,5383.25,5028.4527204472515,5056.539530154703,5042.496125300977,340.7538746990231
TR-039903,2025-09-10,september,Dry Van,2029.2,3849.67,3816.5660040138673,3717.902386406622,3767.2341952102447,82.43580478975537
TR-039904,2025-09-10,september,Dry Van,1146.1,2218.39,2202.424973068139,2258.7258305780338,2230.5754018230864,12.185401823086522
TR-039905,2025-09-10,september,Flatbed,455.6,1165.07,1168.6098928711208,1141.0510686872317,1154.8304807791762,10.239519220823695
TR-039906,2025-09-10,september,Dry Van,796.3,1591.62,1568.127760836653,1603.4509340717213,1585.789347454187,5.830652545812882
TR-039907,2025-09-10,september,Dry Van,3123.9,5842.69,5877.79314018512,5752.706921744062,5815.250030964591,27.439969035408467
TR-039908,2025-09-10,september,Dry Van,691.8,1422.84,1446.5959951419675,1443.2402097370496,1444.9181024395084,22.078102439508484
TR-039909,2025-09-10,september,Reefer,838.2,5795.79,1933.121138450979,1961.90568775218,1947.5134131015795,3848.2765868984206
TR-039910,2025-09-10,september,Dry Van,1986.2,3704.0,3782.136611422892,3691.3819011533797,3736.759256288136,32.75925628813593
TR-039911,2025-09-10,september,Dry Van,616.7,1330.84,1368.0570862871325,1375.4465654536195,1371.751825870376,40.911825870376106
TR-039912,2025-09-10,september,Dry Van,3377.2,5969.57,5697.658342677653,5547.813600461699,5622.735971569677,346.8340284303231
TR-039913,2025-09-10,september,Dry Van,1003.4,2057.92,2078.9018934532573,2041.1163158733589,2060.009104663308,2.0891046633078076
TR-039914,2025-09-10,september,Dry Van,2844.3,5233.94,5117.854686176984,5141.631800432175,5129.74324330458,104.19675669541994
TR-039915,2025-09-10,september,Dry Van,839.4,1654.8,1630.034212006824,1701.012618843151,1665.5234154249874,10.72341542498748
TR-039916,2025-09-10,september,Dry Van,258.5,630.26,629.7996618597108,627.4878300467176,628.6437459532142,1.616254046785798
TR-039917,2025-09-10,september,Reefer,1856.1,3902.89,3828.081905486791,3836.6687928086685,3832.37534914773,70.51465085226982
TR-039918,2025-09-10,september,Dry Van,201.2,548.19,532.8486258385516,602.667195441488,567.7579106400199,19.567910640019818
TR-039919,2025-09-10,september,Dry Van,974.5,1953.83,1902.9863885031014,1922.7356515562906,1912.861020029696,40.96897997030396
TR-039920,2025-09-10,september,Dry Van,859.5,1834.95,1778.2821729472653,1778.0475387361091,1778.1648558416873,56.78514415831273
TR-039921,2025-09-10,september,Dry Van,2263.7,4355.98,4232.891346049073,4249.686674163764,4241.289010106419,114.69098989358099
TR-039922,2025-09-10,september,Reefer,532.9,1391.81,1443.13856923971,1363.4260531818095,1403.2823112107599,11.472311210759926
TR-039923,2025-09-10,september,Reefer,509.1,1323.33,1305.9822039251771,1268.69655957446,1287.3393817498186,35.99061825018134
TR-039924,2025-09-10,september,Dry Van,779.2,1682.87,1637.9574578915706,1605.823393457647,1621.8904256746087,60.97957432539124
TR-039925,2025-09-10,september,Reefer,1764.2,3642.58,3580.454337047816,3607.31458838991,3593.884462718863,48.69553728113715
TR-039926,2025-09-10,september,Flatbed,1810.4,3688.48,3640.822037742334,3675.4133672909534,3658.1177025166435,30.362297483356542
TR-039927,2025-09-10,september,Dry Van,1249.0,2459.73,2459.3765930631976,2450.3131682469693,2454.844880655083,4.885119344916802
TR-039928,2025-09-10,september,Dry Van,815.4,1716.4,1709.2960747926322,1665.3852323915853,1687.3406535921088,29.059346407891326
TR-039929,2025-09-10,september,Reefer,1425.4,3159.05,3088.3592231454577,3121.196039572775,3104.7776313591166,54.27236864088354
TR-039930,2025-09-10,september,Flatbed,578.0,1375.61,1321.7539242377345,1320.2418728078064,1320.9978985227704,54.612101477229544
TR-039931,2025-09-10,september,Dry Van,1815.0,3457.21,3513.4667672995206,3427.1532100749305,3470.3099886872255,13.099988687225505
TR-039932,2025-09-10,september,Reefer,300.9,805.25,801.7282044238824,894.2119769515941,847.9700906877383,42.72009068773832
TR-039933,2025-09-10,september,Dry Van,1731.7,3318.89,3286.958751968058,3174.2381717520484,3230.5984618600532,88.29153813994662
TR-039934,2025-09-10,september,Dry Van,2280.6,4213.04,4241.8276616054245,4204.231235292469,4223.029448448947,9.98944844894686
TR-039935,2025-09-10,september,Flatbed,722.6,1800.09,1818.8013975343408,1753.563212029004,1786.1823047816724,13.90769521832749
TR-039936,2025-09-10,september,Dry Van,361.6,830.98,812.122400491227,814.3663114994483,813.2443559953376,17.73564400466239
TR-039937,2025-09-10,september,Flatbed,297.8,822.94,809.7025588909405,805.9645967839217,807.8335778374311,15.106422162568947
TR-039938,2025-09-10,september,Flatbed,199.7,606.05,567.3006855523279,563.6819662949738,565.4913259236508,40.55867407634912
TR-039939,2025-09-10,september,Dry Van,1998.4,3890.56,3854.4032880097984,3926.2910050727583,3890.3471465412786,0.2128534587213835
TR-039940,2025-09-10,september,Flatbed,891.9,1978.86,1950.9860959261143,1990.243927899317,1970.6150119127155,8.244988087284355
TR-039941,2025-09-10,september,Reefer,352.5,932.38,911.1209404419885,906.2661630224134,908.693551732201,23.68644826779905
TR-039942,2025-09-10,september,Dry Van,1875.7,3379.98,3386.202956521158,3465.9784281403895,3426.090692330774,46.11069233077387
TR-039943,2025-09-10,september,Dry Van,81.6,245.86,242.0706055287095,283.3122435604016,262.69142454455556,16.831424544555546
TR-039944,2025-09-10,september,Dry Van,410.2,910.23,882.2805608484289,888.6809967914648,885.4807788199469,24.749221180053155
TR-039945,2025-09-10,september,Dry Van,2082.2,3826.97,3852.746906681316,3754.7797256151557,3803.763316148236,23.206683851763955
TR-039946,2025-09-10,september,Dry Van,173.3,468.64,451.43792293220025,510.404031995447,480.92097746382365,12.28097746382366
TR-039947,2025-09-10,september,Dry Van,1970.1,3655.22,3667.172774293815,3679.0895933962365,3673.1311838450256,17.91118384502579
TR-039948,2025-09-10,september,Reefer,481.7,1227.68,1216.8701295719425,1200.3055827859782,1208.5878561789605,19.0921438210396
TR-039949,2025-09-10,september,Dry Van,1988.1,3892.71,3872.005677263533,3876.6360326834842,3874.3208549735086,18.389145026491406
TR-039950,2025-09-10,september,Dry Van,552.7,1159.83,1139.6345733832018,1149.3999836628414,1144.5172785230216,15.312721476978368
TR-039951,2025-09-10,september,Dry Van,861.4,1714.46,1667.6531204537887,1687.7869567118887,1677.7200385828387,36.73996141716134
TR-039952,2025-09-10,september,Dry Van,1816.2,3751.53,3561.782335954248,3538.436231853059,3550.1092839036537,201.4207160963465
TR-039953,2025-09-10,september,Dry Van,758.7,1490.03,1431.063561412083,1484.7605887502232,1457.912075081153,32.11792491884694
TR-039954,2025-09-10,september,Flatbed,2049.9,4221.78,4136.466433131377,4161.7205471984,4149.093490164889,72.68650983511088
TR-039955,2025-09-10,september,Reefer,530.1,1274.03,1233.1208186533866,1249.822628588623,1241.471723621005,32.55827637899506
TR-039956,2025-09-10,september,Dry Van,1250.9,2456.19,2498.8759094051356,2452.0607107635406,2475.468310084338,19.278310084338045
TR-039957,2025-09-10,september,Dry Van,274.5,706.67,694.9584399038744,753.3053998653702,724.1319198846222,17.46191988462226
TR-039958,2025-09-10,september,Dry Van,1105.6,2134.16,2093.9059862859863,2132.6118561719068,2113.2589212289467,20.901078771053108
TR-039959,2025-09-10,september,Flatbed,3072.9,5990.75,5832.907468661203,5929.797594984846,5881.352531823024,109.39746817697596
TR-039960,2025-09-10,september,Reefer,789.6,1891.27,1930.301270524959,1877.9472438863154,1904.1242572056372,12.854257205637168
TR-039961,2025-09-10,september,Dry Van,558.5,1261.09,1225.6052791439258,1241.1359902613672,1233.3706347026464,27.719365297353534
TR-039962,2025-09-10,september,Flatbed,636.6,1495.45,1437.5030356436673,1444.1898178092645,1440.8464267264658,54.603573273534266
TR-039963,2025-09-10,september,Dry Van,3101.9,5714.34,5654.472239626909,5629.937410913672,5642.20482527029,72.13517472971034
TR-039964,2025-09-10,september,Dry Van,373.1,857.81,837.3955623493598,843.2716908112227,840.3336265802913,17.476373419708693
TR-039965,2025-09-10,september,Reefer,291.0,810.24,805.8472215922774,847.5168035932136,826.6820125927454,16.442012592745414
TR-039966,2025-09-10,september,Flatbed,307.9,856.86,848.3365171345226,837.2014647345832,842.7689909345529,14.09100906544711
TR-039967,2025-09-10,september,Dry Van,2353.9,4324.74,4388.155705302511,4393.184933285662,4390.670319294086,65.93031929408608
TR-039968,2025-09-10,september,Dry Van,336.8,775.28,763.239081213632,764.9244925472412,764.0817868804365,11.198213119563434
TR-039969,2025-09-10,september,Dry Van,1557.5,2897.11,2808.6948965281103,2841.9003040514085,2825.2976002897594,71.8123997102407
TR-039970,2025-09-10,september,Dry Van,1451.5,2932.4,2934.119485955635,2913.1299873452986,2923.6247366504667,8.775263349533361
TR-039971,2025-09-10,september,Reefer,307.3,899.18,868.8824942392636,887.5118556754176,878.1971749573406,20.98282504265933
TR-039972,2025-09-10,september,Dry Van,2964.6,5282.81,5318.324217731954,5337.6637738752715,5327.993995803613,45.18399580361256
TR-039973,2025-09-10,september,Dry Van,774.4,1604.96,1601.2861075519954,1591.9288245968248,1596.6074660744102,8.352533925589796
TR-039974,2025-09-10,september,Reefer,1961.5,4190.71,4134.490395624705,4238.802338018452,4186.646366821578,4.063633178421696
TR-039975,2025-09-10,september,Dry Van,394.0,902.06,864.911860903743,873.3373850587357,869.1246229812393,32.93537701876062
TR-039976,2025-09-10,september,Reefer,486.4,1284.52,1271.0816701075707,1255.5910601613737,1263.336365134472,21.183634865527893
TR-039977,2025-09-10,september,Dry Van,2502.0,4791.56,4695.60843918957,4780.273177656069,4737.94080842282,53.61919157718057
TR-039978,2025-09-10,september,Dry Van,2323.0,4493.19,4358.2673352377,4360.300019445532,4359.283677341616,133.90632265838394
TR-039979,2025-09-10,september,Reefer,499.8,1194.45,1195.191415262342,1168.191259008573,1181.6913371354576,12.75866286454243
TR-039980,2025-09-10,september,Dry Van,739.5,1403.96,1400.144917210239,1463.6469725266666,1431.8959448684527,27.93594486845268
TR-039981,2025-09-10,september,Dry Van,627.6,1389.2,1353.6995622515906,1352.2983956574303,1352.9989789545104,36.2010210454896
TR-039982,2025-09-10,september,Reefer,2745.9,5433.92,5499.53866800801,5440.876570430359,5470.207619219184,36.28761921918431
TR-039983,2025-09-10,september,Dry Van,1004.2,2077.41,2041.8122255365145,2018.514765652591,2030.1634955945528,47.24650440544701
TR-039984,2025-09-10,september,Dry Van,396.0,867.11,867.0713314142943,885.5039487791926,876.2876400967434,9.177640096743403
TR-039985,2025-09-10,september,Dry Van,814.6,1673.2,1646.3813231842396,1626.9429626848987,1636.6621429345691,36.5378570654309
TR-039986,2025-09-10,september,Dry Van,2810.7,5348.71,5176.876056154869,5216.785751560939,5196.830903857905,151.87909614209548
TR-039987,2025-09-10,september,Flatbed,308.9,851.64,823.4519755037643,859.7509953031547,841.6014854034595,10.038514596540494
TR-039988,2025-09-10,september,Dry Van,1706.0,3442.21,3461.8256672738407,3420.8735926282498,3441.3496299510452,0.8603700489547919
TR-039989,2025-09-10,september,Flatbed,771.8,1870.77,1921.63636408124,1804.2596988438297,1862.9480314625348,7.821968537465182
TR-039990,2025-09-10,september,Dry Van,1072.5,2203.39,2183.437042203037,2182.736636028947,2183.086839115992,20.303160884007866
TR-039991,2025-09-10,september,Reefer,2330.1,4945.33,4758.5317209655195,4816.276328407767,4787.404024686643,157.9259753133565
TR-039992,2025-09-10,september,Reefer,2089.0,4316.9,4199.218957547781,4174.423513460146,4186.821235503963,130.07876449603646
TR-039993,2025-09-10,september,Reefer,706.7,1617.61,1647.591364446074,1629.9252160100393,1638.7582902280567,21.148290228056794
TR-039994,2025-09-10,september,Reefer,877.6,2135.53,2188.799936916487,2138.031304187244,2163.4156205518657,27.885620551865486
TR-039995,2025-09-10,september,Flatbed,2678.0,5390.41,5136.487993135922,5251.237805795658,5193.86289946579,196.54710053420968
TR-039996,2025-09-10,september,Flatbed,1265.5,2952.58,2870.4112024697347,2883.5402979125765,2876.9757501911554,75.60424980884454
TR-039997,2025-09-10,september,Dry Van,297.8,745.55,742.8350372930246,729.9467445781509,736.3908909355878,9.159109064412178
TR-039998,2025-09-10,september,Dry Van,976.0,2039.12,2067.3185218736658,2062.0311910488253,2064.6748564612453,25.554856461245436
TR-039999,2025-09-10,september,Reefer,697.3,1642.87,1679.8850058698786,1619.7225095390063,1649.8037577044424,6.933757704442542
TR-040000,2025-09-10,september,Dry Van,1628.1,3055.7,3064.151133442737,3000.1513187617807,3032.151226102259,23.54877389774083
TR-040001,2025-09-10,september,Dry Van,1682.5,3333.07,3362.4602351171343,3348.7987110450304,3355.6294730810823,22.55947308108216
TR-040002,2025-09-10,september,Dry Van,536.2,1175.9,1144.3494131463478,1153.0156231282836,1148.6825181373156,27.217481862684508
TR-040003,2025-09-10,september,Dry Van,1445.3,2813.46,2738.2499481059617,2731.8155871084036,2735.032767607183,78.42723239281713
TR-040004,2025-09-10,september,Dry Van,425.0,977.98,959.6827871323004,956.9616465889342,958.3222168606173,19.657783139382673
TR-040005,2025-09-10,september,Reefer,1290.6,3025.17,2826.678802991094,2899.6818779714577,2863.180340481276,161.98965951872424
TR-040006,2025-09-10,september,Dry Van,547.4,1174.92,1184.0333196008542,1194.7089156045135,1189.3711176026839,14.45111760268378
TR-040007,2025-09-10,september,Dry Van,785.9,1652.47,1611.3782857082892,1605.0357732293025,1608.207029468796,44.26297053120402
TR-040008,2025-09-10,september,Dry Van,2236.9,4186.74,4187.248359845793,4200.51848300468,4193.8834214252365,7.143421425236738
TR-040009,2025-09-10,september,Reefer,897.7,2057.18,2085.956849963859,2016.4729562697714,2051.214903116815,5.965096883184742
TR-040010,2025-09-10,september,Reefer,384.2,961.79,936.3909890917158,959.3775249378748,947.8842570147954,13.905742985204597
TR-040011,2025-09-10,september,Dry Van,619.6,1417.14,1433.6898507995686,1417.430523793817,1425.5601872966927,8.420187296692575
TR-040012,2025-09-10,september,Flatbed,2186.9,4233.0,4126.654676719236,4106.870144004031,4116.762410361634,116.23758963836644
TR-040013,2025-09-10,september,Dry Van,777.4,1563.34,1499.8500979528171,1541.6113567940342,1520.7307273734257,42.60927262657424
TR-040014,2025-09-10,september,Reefer,1590.6,3545.53,3470.064510544978,3489.589822615494,3479.827166580236,65.70283341976437
TR-040015,2025-09-10,september,Reefer,1977.9,4307.33,4289.745038720536,4312.114388771528,4300.929713746033,6.4002862539673515
TR-040016,2025-09-10,september,Reefer,527.8,1407.48,1460.3980425017285,1372.2709769666621,1416.3345097341953,8.85450973419529
TR-040017,2025-09-10,september,Reefer,1998.6,4376.2,4268.921736747025,4317.173150897752,4293.047443822388,83.15255617761159
TR-040018,2025-09-10,september,Flatbed,187.8,548.09,558.8929812239878,530.6986964821256,544.7958388530567,3.2941611469433383
TR-040019,2025-09-10,september,Dry Van,1610.4,3124.92,3108.0600475715028,3087.4746505436524,3097.7673490575776,27.152650942422497
TR-040020,2025-09-10,september,Dry Van,1457.5,2782.8,2688.898487921453,2690.664150814728,2689.7813193680904,93.01868063190977
TR-040021,2025-09-10,september,Dry Van,1013.1,2012.52,1973.9579537629043,1987.1053522055922,1980.5316529842482,31.988347015751742
TR-040022,2025-09-10,september,Dry Van,2611.8,4860.78,4845.535904176548,4898.580477930905,4872.058191053726,11.278191053726005
TR-040023,2025-09-10,september,Reefer,987.8,2276.91,2266.5268793702708,2222.1876271392794,2244.357253254775,32.552746745224795
TR-040024,2025-09-10,september,Dry Van,1950.8,3663.3,3669.5346804144096,3679.8196832587705,3674.67718183659,11.377181836589898
TR-040025,2025-09-10,september,Dry Van,1204.1,2406.78,2459.171784419214,2405.737057433,2432.4544209261066,25.67442092610645
TR-040026,2025-09-10,september,Reefer,215.8,643.83,633.6061809760408,687.1746055699448,660.3903932729928,16.56039327299277
TR-040027,2025-09-10,september,Dry Van,831.2,1711.91,1689.2829440875676,1697.9487479679651,1693.6158460277663,18.294153972233744
TR-040028,2025-09-10,september,Reefer,851.9,2042.48,2100.5831222697007,2046.4387933684793,2073.51095781909,31.030957819089963
TR-040029,2025-09-10,september,Flatbed,434.5,1098.71,1073.8216625738146,1048.7284241460404,1061.2750433599276,37.434956640072414
TR-040030,2025-09-10,september,Dry Van,438.1,1070.18,1051.6236123670471,1036.0994675197653,1043.8615399434061,26.31846005659395
TR-040031,2025-09-10,september,Dry Van,600.4,1395.18,1418.6676982657432,1379.0874441683372,1398.8775712170402,3.6975712170401493
TR-040032,2025-09-10,september,Dry Van,2914.6,5241.8,5278.733545262939,5228.049655681549,5253.391600472243,11.591600472243044
TR-040033,2025-09-10,september,Reefer,1278.3,2710.93,2686.282400257677,2677.538273892228,2681.9103370749526,29.019662925047214
TR-040034,2025-09-10,september,Dry Van,2617.1,4813.65,4770.982540542171,4745.95714617828,4758.469843360225,55.180156639774395
TR-040035,2025-09-10,september,Dry Van,1067.3,2195.23,2176.5156151865835,2177.396753697989,2176.956184442286,18.273815557713988
TR-040036,2025-09-10,september,Dry Van,1431.3,2806.77,2753.9243223843114,2759.2720882104827,2756.598205297397,50.171794702603165
TR-040037,2025-09-10,september,Reefer,228.3,636.64,637.9963403510422,737.6986913102569,687.8475158306496,51.20751583064964
TR-040038,2025-09-10,september,Dry Van,950.5,1887.3,1884.2507593829343,1901.807579634629,1893.0291695087817,5.729169508781752
TR-040039,2025-09-10,september,Reefer,957.3,2192.73,2183.64047698118,2184.122854629835,2183.8816658055075,8.848334194492509
TR-040040,2025-09-10,september,Reefer,1129.5,2680.22,2626.650825685803,2599.677387007883,2613.1641063468433,67.05589365315655
TR-040041,2025-09-10,september,Dry Van,180.2,477.61,456.35735373007213,497.0631009458482,476.7102273379602,0.8997726620398225
TR-040042,2025-09-10,september,Reefer,1625.8,3401.18,3342.711829527563,3374.8373872893935,3358.7746084084783,42.40539159152149
TR-040043,2025-09-10,september,Dry Van,1292.1,2511.55,2488.7278949421425,2491.666124032966,2490.197009487554,21.352990512446013
TR-040044,2025-09-10,september,Reefer,2688.4,5641.98,5483.419926183469,5523.227755631554,5503.323840907511,138.65615909248845
TR-040045,2025-09-10,september,Dry Van,1916.8,3808.59,3713.790086795726,3782.799331091111,3748.2947089434183,60.295291056581846
TR-040046,2025-09-10,september,Dry Van,688.3,3348.83,1433.6521444887806,1448.6402226379632,1441.1461835633718,1907.6838164366281
TR-040047,2025-09-10,september,Dry Van,957.6,2049.34,2032.3797924503351,2004.1178012431544,2018.2487968467449,31.091203153255265
TR-040048,2025-09-10,september,Dry Van,1370.4,2807.39,2827.1962062354205,2694.52875525548,2760.8624807454503,46.52751925454959
TR-040049,2025-09-10,september,Flatbed,2887.9,1758.37,5419.767836675382,5643.182496073472,5531.475166374426,3773.1051663744265
TR-040050,2025-09-10,september,Dry Van,2285.2,4302.88,4293.2331115751,4285.67446144982,4289.45378651246,13.426213487539826
TR-040051,2025-09-10,september,Dry Van,993.1,1969.6,1952.5903742732382,1960.8594467144558,1956.724910493847,12.875089506153017
TR-040052,2025-09-10,september,Dry Van,356.3,855.3,855.6662942180083,884.8582987476993,870.2622964828538,14.962296482853844
TR-040053,2025-09-10,september,Dry Van,1447.5,2914.9,2890.509668921607,2842.627396063597,2866.568532492602,48.331467507397974
TR-040054,2025-09-10,september,Dry Van,1248.3,2465.22,2496.851769997946,2474.861641504378,2485.856705751162,20.636705751162026
TR-040055,2025-09-10,september,Flatbed,1007.4,2399.07,2356.3519868636213,2322.4961820529297,2339.4240844582755,59.64591554172466
TR-040056,2025-09-10,september,Dry Van,3100.0,5383.59,5330.441214584251,5297.774862307011,5314.108038445631,69.48196155436926
TR-040057,2025-09-10,september,Flatbed,703.5,1579.77,1521.774372581743,1554.5859666749232,1538.180169628333,41.58983037166695
TR-040058,2025-09-10,september,Flatbed,2091.8,4140.08,4037.2244121406784,3982.640524220845,4009.9324681807616,130.14753181923834
TR-040059,2025-09-10,september,Dry Van,1421.4,2887.23,2834.377337409511,2779.865990026029,2807.12166371777,80.10833628223008
TR-040060,2025-09-10,september,Dry Van,327.0,3869.45,783.705199844129,787.9714267668803,785.8383133055047,3083.611686694495
TR-040061,2025-09-10,september,Dry Van,265.1,657.63,655.5290993952287,645.1755603157137,650.3523298554712,7.27767014452877
TR-040062,2025-09-11,september,Dry Van,1166.6,2291.53,2295.121407182741,2333.5935501030062,2314.3574786428735,22.827478642873302
TR-040063,2025-09-11,september,Dry Van,1822.9,3516.64,3504.873670820059,3522.9187463991425,3513.8962086096008,2.7437913903991102
TR-040064,2025-09-11,september,Reefer,988.2,2417.85,2326.491021002859,2297.84793560987,2312.1694783063645,105.68052169363546
TR-040065,2025-09-11,september,Reefer,1922.5,4033.26,4012.347446951105,3968.7258462199206,3990.536646585513,42.723353414487065
TR-040066,2025-09-11,september,Flatbed,1027.1,2439.49,2345.1445000688727,2327.7836673405936,2336.464083704733,103.0259162952666
TR-040067,2025-09-11,september,Dry Van,417.9,934.11,884.7170593346614,888.1478145225667,886.432436928614,47.677563071385975
TR-040068,2025-09-11,september,Reefer,1652.6,3825.7,3745.1040244697347,3782.3488264114976,3763.7264254406164,61.97357455938345
TR-040069,2025-09-11,september,Dry Van,2197.5,4007.04,3993.6211622901646,4008.4495982241374,4001.035380257151,6.004619742849172
TR-040070,2025-09-11,september,Dry Van,697.1,1452.89,1438.4471076535124,1399.6074730668956,1419.027290360204,33.862709639796094
TR-040071,2025-09-11,september,Reefer,217.2,627.33,595.6399626045309,709.207363160562,652.4236628825464,25.09366288254637
TR-040072,2025-09-11,september,Flatbed,597.4,1337.53,1299.2408142405604,1278.681302575591,1288.9610584080756,48.568941591924386
TR-040073,2025-09-11,september,Reefer,2744.5,5729.48,5560.974468394077,5570.2326905758155,5565.603579484947,163.8764205150528
TR-040074,2025-09-11,september,Dry Van,1355.0,2534.93,2532.268323016239,2509.793417490306,2521.0308702532725,13.89912974672734
TR-040075,2025-09-11,september,Reefer,753.5,1893.57,1932.6251756599459,1863.19878927012,1897.911982465033,4.34198246503297
